datee;PriceUSD;Percentage
2016-06-28;647.2187684;-0.770575599
2016-06-29;638.5863456;-1.333772004
2016-06-30;674.2848147;5.590233698
2016-07-01;677.5123857;0.478665831
2016-07-02;702.7393168;3.723464185
2016-07-03;662.5500859;-5.718938716
2016-07-04;679.8424534;2.609971354
2016-07-05;668.1659813;-1.717526172
2016-07-06;677.6513331;1.419610113
2016-07-07;640.0532361;-5.548295293
2016-07-08;665.0517084;3.905686407
2016-07-09;651.941914;-1.971244366
2016-07-10;649.959341;-0.304102714
2016-07-11;650.2725947;0.048195893
2016-07-12;670.023128;3.037269827
2016-07-13;658.3336134;-1.744643449
2016-07-14;660.9059602;0.390736059
2016-07-15;666.7586711;0.885558806
2016-07-16;665.2756222;-0.22242665
2016-07-17;681.089602;2.377056863
2016-07-18;675.1185792;-0.876686823
2016-07-19;674.6603603;-0.067872355
2016-07-20;667.3053649;-1.090177499
2016-07-21;666.8517393;-0.067978704
2016-07-22;650.5629116;-2.442646055
2016-07-23;657.377943;1.047559153
2016-07-24;661.3939798;0.610917498
2016-07-25;655.1195778;-0.948663305
2016-07-26;654.6263392;-0.075289872
2016-07-27;656.2751469;0.251870054
2016-07-28;656.1964534;-0.011990933
2016-07-29;657.5575675;0.207424794
2016-07-30;655.3617302;-0.333938419
2016-07-31;624.8044871;-4.662652946
2016-08-01;606.5092479;-2.928154262
2016-08-02;526.9811483;-13.11242984
2016-08-03;570.3470409;8.22911649
2016-08-04;583.542158;2.313524254
2016-08-05;581.2798057;-0.387693046
2016-08-06;590.795403;1.637008067
2016-08-07;594.732324;0.666376384
2016-08-08;591.6292839;-0.521754078
2016-08-09;587.9321382;-0.62490917
2016-08-10;589.9687583;0.346403942
2016-08-11;589.5858847;-0.064897274
2016-08-12;587.1916496;-0.406087593
2016-08-13;585.3635816;-0.311323895
2016-08-14;571.3870625;-2.387664616
2016-08-15;566.5644413;-0.844020023
2016-08-16;578.4149241;2.091639
2016-08-17;573.6637444;-0.82141375
2016-08-18;573.263192;-0.069823556
2016-08-19;573.9584579;0.12128215
2016-08-20;581.7970701;1.365710725
2016-08-21;580.7921926;-0.172719597
2016-08-22;584.9718977;0.719655876
2016-08-23;582.6277474;-0.400728707
2016-08-24;578.7018317;-0.673829171
2016-08-25;576.0334366;-0.461100163
2016-08-26;578.8746534;0.493238179
2016-08-27;570.2009937;-1.498365773
2016-08-28;575.1052326;0.860089488
2016-08-29;573.4292676;-0.291418839
2016-08-30;575.6956984;0.395241573
2016-08-31;572.2727583;-0.594574547
2016-09-01;572.221702;-0.008921669
2016-09-02;576.8467674;0.808264581
2016-09-03;600.3744068;4.078663646
2016-09-04;610.5389133;1.693027956
2016-09-05;607.5269642;-0.49332632
2016-09-06;612.9954583;0.900123685
2016-09-07;615.6598191;0.434646098
2016-09-08;630.550172;2.418600732
2016-09-09;622.977884;-1.200901736
2016-09-10;624.7526404;0.284882729
2016-09-11;608.2466759;-2.641999962
2016-09-12;607.7073727;-0.088665214
2016-09-13;608.6942963;0.162401125
2016-09-14;609.4130877;0.118087413
2016-09-15;607.0702626;-0.384439573
2016-09-16;607.806438;0.121266927
2016-09-17;607.3814497;-0.069921663
2016-09-18;611.5334603;0.68359194
2016-09-19;608.8713063;-0.435324341
2016-09-20;608.3717486;-0.082046515
2016-09-21;596.9457566;-1.878126658
2016-09-22;595.5647165;-0.231351019
2016-09-23;602.3787849;1.144135674
2016-09-24;602.6873597;0.051226042
2016-09-25;600.6100549;-0.344673705
2016-09-26;606.7788106;1.027081666
2016-09-27;605.1516137;-0.268169698
2016-09-28;604.6864944;-0.076859969
2016-09-29;605.202562;0.085344648
2016-09-30;608.8658407;0.605297964
2016-10-01;615.4084788;1.074561532
2016-10-02;611.7485783;-0.594710774
2016-10-03;612.5903474;0.137600497
2016-10-04;610.0078814;-0.421564926
2016-10-05;612.1477809;0.350798679
2016-10-06;611.7608628;-0.063206662
2016-10-07;617.9057051;1.004451698
2016-10-08;619.3010018;0.225810605
2016-10-09;617.1010413;-0.355232823
2016-10-10;618.0852;0.159480962
2016-10-11;642.9813873;4.027953955
2016-10-12;636.5979322;-0.992790022
2016-10-13;635.4440953;-0.181250491
2016-10-14;639.5860903;0.65182681
2016-10-15;637.2837593;-0.359972021
2016-10-16;642.9130425;0.883324444
2016-10-17;639.1375365;-0.587249881
2016-10-18;635.5765086;-0.557161436
2016-10-19;629.640708;-0.933923843
2016-10-20;628.5989011;-0.165460542
2016-10-21;630.9062034;0.367054775
2016-10-22;654.508631;3.741035903
2016-10-23;651.9619568;-0.389097119
2016-10-24;650.0271672;-0.296764186
2016-10-25;655.7925051;0.886937996
2016-10-26;675.1098693;2.945651876
2016-10-27;686.5233271;1.69060745
2016-10-28;690.3906549;0.563320681
2016-10-29;715.4454693;3.629077856
2016-10-30;699.333411;-2.252031639
2016-10-31;698.897728;-0.062299754
2016-11-01;730.57848;4.532959652
2016-11-02;740.3670555;1.339839015
2016-11-03;689.939207;-6.811195635
2016-11-04;705.4320167;2.245532584
2016-11-05;706.8193256;0.196660894
2016-11-06;715.8968798;1.284282118
2016-11-07;706.1812168;-1.357131631
2016-11-08;711.8358466;0.800733533
2016-11-09;721.5015099;1.357850044
2016-11-10;713.4076156;-1.121812528
2016-11-11;715.7033106;0.321792897
2016-11-12;703.8475511;-1.656518745
2016-11-13;703.6264353;-0.031415303
2016-11-14;705.6435842;0.286678948
2016-11-15;712.3471528;0.94999357
2016-11-16;742.0501176;4.16973166
2016-11-17;735.3180805;-0.907221345
2016-11-18;749.5787273;1.939384755
2016-11-19;751.2138194;0.218134807
2016-11-20;730.3508136;-2.777239349
2016-11-21;736.5069839;0.842905929
2016-11-22;747.997678;1.560160907
2016-11-23;741.2403179;-0.903393182
2016-11-24;737.354976;-0.524167651
2016-11-25;739.6852002;0.316024747
2016-11-26;734.6529259;-0.68032648
2016-11-27;727.7411158;-0.940826587
2016-11-28;730.0824838;0.321730882
2016-11-29;731.6464357;0.21421579
2016-11-30;742.2044513;1.443048868
2016-12-01;753.6749101;1.545458098
2016-12-02;772.3023827;2.471552704
2016-12-03;766.1104681;-0.80174744
2016-12-04;766.3801391;0.035200009
2016-12-05;752.6707262;-1.788852837
2016-12-06;759.1173258;0.856496647
2016-12-07;764.9876501;0.773309226
2016-12-08;767.6592246;0.349231069
2016-12-09;771.9023211;0.552731776
2016-12-10;775.4745613;0.462783971
2016-12-11;770.4961505;-0.641982479
2016-12-12;778.5065991;1.039648097
2016-12-13;778.9306946;0.054475518
2016-12-14;776.9639615;-0.252491408
2016-12-15;776.176782;-0.1013148
2016-12-16;782.2302159;0.779904017
2016-12-17;789.6029322;0.942525123
2016-12-18;790.6329665;0.130449658
2016-12-19;790.2790317;-0.044766012
2016-12-20;799.7775207;1.201915866
2016-12-21;828.4836793;3.589267985
2016-12-22;858.501434;3.623216179
2016-12-23;915.5624383;6.646582303
2016-12-24;891.1552721;-2.665811228
2016-12-25;896.0032793;0.544013754
2016-12-26;903.2012466;0.803341628
2016-12-27;925.9508105;2.518770197
2016-12-28;979.960974;5.832940899
2016-12-29;973.4625594;-0.663129933
2016-12-30;961.1826582;-1.261466213
2016-12-31;968.970597;0.810245462
2017-01-01;997.257358;2.919258958
2017-01-02;1017.077886;1.987503823
2017-01-03;1032.609053;1.527038126
2017-01-04;1134.496445;9.866986141
2017-01-05;1000.498129;-11.81125926
2017-01-06;892.4639556;-10.79803851
2017-01-07;903.4532836;1.231346983
2017-01-08;912.4849971;0.999687931
2017-01-09;903.5086668;-0.983723601
2017-01-10;906.4989474;0.330963134
2017-01-11;788.314656;-13.03744387
2017-01-12;807.1098335;2.384222774
2017-01-13;826.7469274;2.433013829
2017-01-14;820.0451573;-0.810619297
2017-01-15;824.5470652;0.548982925
2017-01-16;830.8380351;0.762960681
2017-01-17;906.0268281;9.049753366
2017-01-18;881.2598154;-2.73358492
2017-01-19;902.26387;2.383412272
2017-01-20;895.1745162;-0.785729542
2017-01-21;924.4682595;3.272405858
2017-01-22;922.4670774;-0.21646845
2017-01-23;919.1157441;-0.363301123
2017-01-24;887.7431938;-3.413340542
2017-01-25;895.6900333;0.895173233
2017-01-26;916.6674686;2.342041836
2017-01-27;920.4544635;0.413126357
2017-01-28;922.7749486;0.252102107
2017-01-29;915.6320231;-0.774070149
2017-01-30;920.3132608;0.511257527
2017-01-31;968.4991057;5.235809038
2017-02-01;987.5325904;1.96525579
2017-02-02;1007.704366;2.042644037
2017-02-03;1015.302039;0.753958574
2017-02-04;1033.785973;1.820535449
2017-02-05;1014.567876;-1.859001549
2017-02-06;1023.317481;0.862397248
2017-02-07;1053.624459;2.961639805
2017-02-08;1052.367645;-0.119284786
2017-02-09;982.7519395;-6.615150723
2017-02-10;996.6501531;1.414213813
2017-02-11;1011.375322;1.477466194
2017-02-12;1006.296465;-0.50217335
2017-02-13;999.953185;-0.630358956
2017-02-14;1012.213464;1.226085254
2017-02-15;1013.903841;0.166998072
2017-02-16;1036.806865;2.258895108
2017-02-17;1058.66992;2.108691245
2017-02-18;1060.668805;0.188810932
2017-02-19;1058.7864;-0.177473357
2017-02-20;1088.688429;2.824179538
2017-02-21;1128.855293;3.689472843
2017-02-22;1129.701791;0.074987245
2017-02-23;1188.861786;5.236779772
2017-02-24;1185.488892;-0.283707826
2017-02-25;1151.604737;-2.858243122
2017-02-26;1181.710866;2.614276238
2017-02-27;1194.15245;1.052845043
2017-02-28;1188.399941;-0.481723201
2017-03-01;1228.459651;3.370894638
2017-03-02;1262.931467;2.806100856
2017-03-03;1289.363191;2.092886622
2017-03-04;1268.940664;-1.58392351
2017-03-05;1276.273683;0.577885061
2017-03-06;1282.254657;0.468627833
2017-03-07;1234.476462;-3.726108095
2017-03-08;1152.139389;-6.669796902
2017-03-09;1193.455527;3.586036354
2017-03-10;1098.530149;-7.953826133
2017-03-11;1176.822921;7.127048122
2017-03-12;1231.748357;4.667264228
2017-03-13;1239.396296;0.620901148
2017-03-14;1246.536565;0.576108592
2017-03-15;1258.651381;0.971878157
2017-03-16;1178.02075;-6.406113105
2017-03-17;1072.082538;-8.992898655
2017-03-18;962.5690562;-10.21502339
2017-03-19;1020.220254;5.989305079
2017-03-20;1037.756346;1.718853579
2017-03-21;1111.818264;7.136734745
2017-03-22;1037.30257;-6.702146915
2017-03-23;1028.172856;-0.880139905
2017-03-24;935.0634962;-9.05580803
2017-03-25;968.5433293;3.580487658
2017-03-26;962.9580546;-0.576667509
2017-03-27;1042.919198;8.303699503
2017-03-28;1045.162932;0.215139758
2017-03-29;1039.688616;-0.52377631
2017-03-30;1037.987661;-0.163602287
2017-03-31;1081.743531;4.215451811
2017-04-01;1089.524772;0.719323991
2017-04-02;1105.562956;1.472034812
2017-04-03;1144.664771;3.536823937
2017-04-04;1141.921919;-0.239620575
2017-04-05;1135.811644;-0.535086929
2017-04-06;1194.596459;5.175577828
2017-04-07;1191.731451;-0.239830637
2017-04-08;1184.41772;-0.613706279
2017-04-09;1213.63414;2.466732721
2017-04-10;1211.649876;-0.163497674
2017-04-11;1229.784933;1.496724181
2017-04-12;1216.114368;-1.111622421
2017-04-13;1172.55834;-3.581573355
2017-04-14;1174.333234;0.151369344
2017-04-15;1175.562189;0.10465134
2017-04-16;1173.69138;-0.159141655
2017-04-17;1191.901201;1.551499984
2017-04-18;1202.131458;0.858314142
2017-04-19;1209.560909;0.618023162
2017-04-20;1235.803075;2.169561321
2017-04-21;1247.33607;0.933238958
2017-04-22;1243.550393;-0.303501018
2017-04-23;1250.001483;0.518763911
2017-04-24;1257.239442;0.579036035
2017-04-25;1279.864717;1.799599535
2017-04-26;1296.485457;1.298632567
2017-04-27;1345.889956;3.810648082
2017-04-28;1347.985156;0.155673935
2017-04-29;1357.715253;0.7218253
2017-04-30;1381.956372;1.785434672
2017-05-01;1436.941488;3.978788102
2017-05-02;1463.819068;1.870471461
2017-05-03;1519.408944;3.797592012
2017-05-04;1539.830052;1.34401651
2017-05-05;1529.850443;-0.64809805
2017-05-06;1573.28551;2.83917077
2017-05-07;1526.267772;-2.988506385
2017-05-08;1685.086496;10.40569208
2017-05-09;1719.228014;2.026098798
2017-05-10;1782.499;3.680197504
2017-05-11;1835.487548;2.972711245
2017-05-12;1704.661641;-7.127583473
2017-05-13;1779.840257;4.410178172
2017-05-14;1794.593551;0.828911123
2017-05-15;1736.882846;-3.215809197
2017-05-16;1757.026949;1.159784755
2017-05-17;1808.746065;2.943558502
2017-05-18;1894.247265;4.727098044
2017-05-19;1967.545548;3.869520337
2017-05-20;2048.117678;4.095057947
2017-05-21;2045.222493;-0.141358325
2017-05-22;2078.9435;1.648769607
2017-05-23;2257.288364;8.578629664
2017-05-24;2415.007227;6.987094133
2017-05-25;2319.601379;-3.95054089
2017-05-26;2279.418584;-1.732314673
2017-05-27;2044.3005;-10.31482701
2017-05-28;2225.700867;8.873468789
2017-05-29;2284.715797;2.651521224
2017-05-30;2167.264478;-5.140740906
2017-05-31;2299.43261;6.098385024
2017-06-01;2399.887632;4.368687355
2017-06-02;2479.423894;3.314166102
2017-06-03;2549.551952;2.828401281
2017-06-04;2524.993834;-0.963232695
2017-06-05;2685.318917;6.349523751
2017-06-06;2871.341677;6.927399181
2017-06-07;2706.760009;-5.731873354
2017-06-08;2802.563547;3.539417519
2017-06-09;2804.872267;0.082378867
2017-06-10;2916.32786;3.973642372
2017-06-11;2974.214559;1.98491741
2017-06-12;2665.43327;-10.38194398
2017-06-13;2707.137824;1.564644463
2017-06-14;2443.824451;-9.726633432
2017-06-15;2409.886764;-1.388712155
2017-06-16;2476.359095;2.758317619
2017-06-17;2652.755363;7.123210374
2017-06-18;2508.214207;-5.448717885
2017-06-19;2589.642213;3.246453422
2017-06-20;2733.226556;5.544562958
2017-06-21;2639.261314;-3.437887059
2017-06-22;2686.647514;1.795434194
2017-06-23;2685.870471;-0.028922414
2017-06-24;2562.189149;-4.604887823
2017-06-25;2497.728941;-2.515825477
2017-06-26;2426.365051;-2.85715111
2017-06-27;2530.345536;4.285442735
2017-06-28;2562.792264;1.282304244
2017-06-29;2540.443032;-0.872065711
2017-06-30;2452.712064;-3.453372748
2017-07-01;2412.366213;-1.644948534
2017-07-02;2518.872187;4.415000245
2017-07-03;2551.927432;1.31230336
2017-07-04;2599.74475;1.873772647
2017-07-05;2608.104891;0.321575465
2017-07-06;2603.195474;-0.188236964
2017-07-07;2495.780922;-4.126257616
2017-07-08;2553.494158;2.312431969
2017-07-09;2506.173214;-1.853183976
2017-07-10;2319.366897;-7.453846972
2017-07-11;2319.167441;-0.00859962
2017-07-12;2374.886266;2.402535706
2017-07-13;2343.738348;-1.3115541
2017-07-14;2214.825237;-5.500320079
2017-07-15;1989.63319;-10.16748605
2017-07-16;1910.749542;-3.964733249
2017-07-17;2215.746296;15.96215244
2017-07-18;2303.761146;3.97224402
2017-07-19;2257.065236;-2.026942336
2017-07-20;2823.897926;25.11370436
2017-07-21;2666.139718;-5.586540738
2017-07-22;2829.754055;6.136750282
2017-07-23;2753.243865;-2.703775259
2017-07-24;2755.159524;0.069578264
2017-07-25;2558.692999;-7.130858433
2017-07-26;2522.324646;-1.42136445
2017-07-27;2665.147546;5.662352006
2017-07-28;2793.833485;4.828473326
2017-07-29;2706.450765;-3.127699624
2017-07-30;2749.384528;1.58634928
2017-07-31;2862.611291;4.118258543
2017-08-01;2727.389182;-4.723732814
2017-08-02;2690.145672;-1.365537059
2017-08-03;2789.746312;3.702425542
2017-08-04;2860.272843;2.528062515
2017-08-05;3237.423363;13.1858232
2017-08-06;3230.116709;-0.225693508
2017-08-07;3392.562419;5.029097223
2017-08-08;3425.676617;0.976082202
2017-08-09;3347.215432;-2.290385047
2017-08-10;3437.032155;2.683326654
2017-08-11;3660.520537;6.502365172
2017-08-12;3871.082406;5.752238425
2017-08-13;4063.801053;4.978417566
2017-08-14;4304.603931;5.925557757
2017-08-15;4160.030546;-3.358575786
2017-08-16;4364.678575;4.919387646
2017-08-17;4308.516861;-1.286731938
2017-08-18;4108.507162;-4.642193722
2017-08-19;4160.332457;1.261414247
2017-08-20;4085.810394;-1.791252582
2017-08-21;3992.626035;-2.280682413
2017-08-22;4074.330461;2.046383139
2017-08-23;4146.915345;1.781516857
2017-08-24;4325.816428;4.314076075
2017-08-25;4353.131773;0.631449462
2017-08-26;4341.978717;-0.256207631
2017-08-27;4344.903445;0.067359335
2017-08-28;4379.763921;0.802330279
2017-08-29;4600.456831;5.038922515
2017-08-30;4586.632737;-0.300493946
2017-08-31;4740.356218;3.351554176
2017-09-01;4918.166245;3.750984504
2017-09-02;4595.020018;-6.570461651
2017-09-03;4625.296314;0.658893683
2017-09-04;4374.753496;-5.416794966
2017-09-05;4454.052538;1.812651645
2017-09-06;4607.51653;3.445491287
2017-09-07;4635.111876;0.598920174
2017-09-08;4345.457656;-6.249131137
2017-09-09;4335.59345;-0.227000408
2017-09-10;4261.843521;-1.701034231
2017-09-11;4212.547573;-1.156681315
2017-09-12;4164.319434;-1.144868711
2017-09-13;3887.118587;-6.656570223
2017-09-14;3247.468739;-16.45562988
2017-09-15;3699.222944;13.91096393
2017-09-16;3711.234351;0.324700808
2017-09-17;3711.856204;0.01675597
2017-09-18;4080.428443;9.92959368
2017-09-19;3925.73619;-3.79107868
2017-09-20;3895.777079;-0.763146329
2017-09-21;3617.243466;-7.149629129
2017-09-22;3619.213718;0.05446834
2017-09-23;3775.600594;4.321017988
2017-09-24;3676.896944;-2.614250301
2017-09-25;3918.738071;6.577315894
2017-09-26;3890.090937;-0.731029579
2017-09-27;4207.787485;8.166815472
2017-09-28;4187.769796;-0.475729564
2017-09-29;4155.01012;-0.782270232
2017-09-30;4334.544613;4.320915895
2017-10-01;4382.086898;1.096823075
2017-10-02;4386.875715;0.109281655
2017-10-03;4306.564642;-1.830712294
2017-10-04;4216.684821;-2.08704218
2017-10-05;4319.420916;2.436418626
2017-10-06;4365.91571;1.076412683
2017-10-07;4438.855933;1.670674093
2017-10-08;4600.739797;3.646972688
2017-10-09;4777.534657;3.842748517
2017-10-10;4741.077915;-0.763086918
2017-10-11;4814.967118;1.558489534
2017-10-12;5393.668983;12.01881239
2017-10-13;5614.077515;4.086430453
2017-10-14;5785.738315;3.057684899
2017-10-15;5689.86506;-1.65706173
2017-10-16;5756.148812;1.164944186
2017-10-17;5590.416324;-2.879225205
2017-10-18;5583.870426;-0.117091433
2017-10-19;5708.312991;2.22860768
2017-10-20;6000.88313;5.125334575
2017-10-21;6030.207893;0.488674113
2017-10-22;5996.598139;-0.557356472
2017-10-23;5888.250017;-1.806826465
2017-10-24;5517.775353;-6.291761768
2017-10-25;5736.017802;3.955261574
2017-10-26;5900.317729;2.864355258
2017-10-27;5771.945046;-2.175691019
2017-10-28;5762.388577;-0.165567573
2017-10-29;6174.728845;7.15571785
2017-10-30;6119.256384;-0.898378896
2017-10-31;6428.514637;5.053853502
2017-11-01;6726.411835;4.633997344
2017-11-02;7043.777939;4.718208045
2017-11-03;7198.632111;2.198453347
2017-11-04;7420.498079;3.082057319
2017-11-05;7371.13903;-0.66517164
2017-11-06;6985.263844;-5.234946516
2017-11-07;7118.202544;1.903130688
2017-11-08;7451.212787;4.678291195
2017-11-09;7117.73805;-4.475442408
2017-11-10;6620.567336;-6.984953785
2017-11-11;6346.721449;-4.13629034
2017-11-12;5829.097828;-8.155763975
2017-11-13;6519.445172;11.84312504
2017-11-14;6592.374397;1.118641588
2017-11-15;7257.373212;10.08739454
2017-11-16;7833.704433;7.941319874
2017-11-17;7729.03327;-1.336164317
2017-11-18;7796.154241;0.868426474
2017-11-19;8018.320688;2.849692817
2017-11-20;8269.874257;3.137235074
2017-11-21;8091.998084;-2.150893331
2017-11-22;8249.59733;1.947593722
2017-11-23;8071.669821;-2.156802346
2017-11-24;8232.422333;1.991564512
2017-11-25;8760.165442;6.410544645
2017-11-26;9319.903315;6.389581068
2017-11-27;9730.728579;4.408042132
2017-11-28;9932.19418;2.070406125
2017-11-29;9800.027552;-1.33068913
2017-11-30;9996.714972;2.00700885
2017-12-01;10808.95833;8.125102725
2017-12-02;10934.85999;1.164789883
2017-12-03;11213.94266;2.552229019
2017-12-04;11562.12857;3.104937506
2017-12-05;11736.75407;1.510323115
2017-12-06;13992.13234;19.21637155
2017-12-07;17032.29338;21.72764641
2017-12-08;16298.48734;-4.308321971
2017-12-09;15050.02195;-7.660007697
2017-12-10;15474.99954;2.823767237
2017-12-11;16873.49778;9.037145609
2017-12-12;17433.93074;3.321379837
2017-12-13;16515.15257;-5.270057452
2017-12-14;16602.8928;0.53127109
2017-12-15;17702.00217;6.619987142
2017-12-16;19640.51388;10.95080484
2017-12-17;19250.46765;-1.985926819
2017-12-18;18982.02502;-1.394473274
2017-12-19;17653.32609;-6.999774435
2017-12-20;16453.62726;-6.795879841
2017-12-21;15633.83365;-4.98244914
2017-12-22;14305.71834;-8.495135208
2017-12-23;14910.8581;4.23005505
2017-12-24;14026.34687;-5.931994205
2017-12-25;14080.94226;0.389234591
2017-12-26;15727.14548;11.69100184
2017-12-27;15389.00057;-2.150071707
2017-12-28;14289.45221;-7.145027769
2017-12-29;14571.74608;1.975540199
2017-12-30;12948.71588;-11.13819984
2017-12-31;13921.48064;7.512441909
2018-01-01;13464.65361;-3.281454334
2018-01-02;14754.3222;9.578178767
2018-01-03;15010.28616;1.734840484
2018-01-04;15070.3008;0.399823418
2018-01-05;16997.22741;12.78625181
2018-01-06;17103.58928;0.625760126
2018-01-07;16231.695;-5.097726951
2018-01-08;14937.41509;-7.973781605
2018-01-09;14378.58622;-3.741135054
2018-01-10;14669.08827;2.020379777
2018-01-11;13186.75494;-10.10514966
2018-01-12;13789.44366;4.570409656
2018-01-13;14231.22506;3.203765224
2018-01-14;13681.06546;-3.865862573
2018-01-15;13591.6962;-0.65323322
2018-01-16;11431.04011;-15.89688336
2018-01-17;11159.60859;-2.374512836
2018-01-18;11246.03973;0.774499741
2018-01-19;11440.25556;1.726970881
2018-01-20;12768.40459;11.60943492
2018-01-21;11422.39426;-10.54172679
2018-01-22;10737.35058;-5.997373807
2018-01-23;10849.39188;1.043472513
2018-01-24;11225.89617;3.470280174
2018-01-25;11130.46495;-0.850098966
2018-01-26;11035.55461;-0.852707753
2018-01-27;11320.97019;2.586327425
2018-01-28;11615.95871;2.605682386
2018-01-29;11132.55431;-4.161554026
2018-01-30;9959.546715;-10.53673367
2018-01-31;10050.0958;0.909168704
2018-02-01;9039.865075;-10.05195117
2018-02-02;8786.07738;-2.807427911
2018-02-03;9132.100322;3.938309754
2018-02-04;8250.526896;-9.653567035
2018-02-05;6849.542559;-16.98054384
2018-02-06;7738.64396;12.98044932
2018-02-07;7624.59539;-1.473753938
2018-02-08;8218.580852;7.790386663
2018-02-09;8660.453468;5.376507501
2018-02-10;8530.292805;-1.502931267
2018-02-11;8096.728481;-5.082642922
2018-02-12;8907.670179;10.01567114
2018-02-13;8523.966932;-4.307560108
2018-02-14;9467.301033;11.06684374
2018-02-15;10106.73308;6.754111321
2018-02-16;10189.31648;0.817112702
2018-02-17;11085.59841;8.796291022
2018-02-18;10452.09198;-5.714679655
2018-02-19;11139.35573;6.575370317
2018-02-20;11245.93232;0.956757195
2018-02-21;10458.86509;-6.998683674
2018-02-22;9878.158943;-5.552286421
2018-02-23;10159.06561;2.84371482
2018-02-24;9686.60178;-4.650662281
2018-02-25;9603.227477;-0.860717766
2018-02-26;10312.36571;7.384374026
2018-02-27;10654.10729;3.313900916
2018-02-28;10307.02497;-3.257732618
2018-03-01;10923.63086;5.982384804
2018-03-02;11014.05847;0.827816379
2018-03-03;11425.68057;3.737242719
2018-03-04;11462.5832;0.322979729
2018-03-05;11540.66232;0.681165159
2018-03-06;10677.03523;-7.48334078
2018-03-07;9903.085049;-7.248736798
2018-03-08;9330.475453;-5.78213348
2018-03-09;9278.139184;-0.560917488
2018-03-10;8786.560423;-5.298247326
2018-03-11;9513.5354;8.273715101
2018-03-12;9147.890181;-3.843421019
2018-03-13;9160.542933;0.138313337
2018-03-14;8222.127239;-10.24410562
2018-03-15;8268.589122;0.565083488
2018-03-16;8376.904498;1.309962004
2018-03-17;7881.661921;-5.911999807
2018-03-18;8189.016719;3.899619164
2018-03-19;8537.015623;4.249581068
2018-03-20;8895.547179;4.199729409
2018-03-21;8879.594257;-0.179336046
2018-03-22;8710.664935;-1.90244415
2018-03-23;8771.746323;0.701225323
2018-03-24;8610.988516;-1.832677339
2018-03-25;8440.610923;-1.978606678
2018-03-26;8171.184354;-3.192026863
2018-03-27;7837.265319;-4.086543891
2018-03-28;7933.64273;1.229732647
2018-03-29;7108.570813;-10.39966059
2018-03-30;6832.149066;-3.888569928
2018-03-31;6922.281297;1.319236886
2018-04-01;6804.524879;-1.701121531
2018-04-02;7033.25961;3.361509206
2018-04-03;7420.800515;5.510118031
2018-04-04;6780.543601;-8.627868553
2018-04-05;6798.422617;0.263681148
2018-04-06;6610.49235;-2.764321629
2018-04-07;6886.469472;4.174834605
2018-04-08;7009.996104;1.793758513
2018-04-09;6736.892824;-3.895912016
2018-04-10;6816.718615;1.184905174
2018-04-11;6944.785857;1.878722724
2018-04-12;7904.330275;13.81676034
2018-04-13;7919.064695;0.18640946
2018-04-14;8006.417943;1.103075326
2018-04-15;8342.271101;4.194799228
2018-04-16;8046.982134;-3.539671203
2018-04-17;7887.737958;-1.978930399
2018-04-18;8162.834862;3.487652675
2018-04-19;8272.967316;1.349193705
2018-04-20;8839.501132;6.848012262
2018-04-21;8863.540829;0.271957621
2018-04-22;8800.959087;-0.706058032
2018-04-23;8930.784634;1.475129531
2018-04-24;9652.213789;8.078004171
2018-04-25;8855.508937;-8.254115269
2018-04-26;9264.727427;4.621061232
2018-04-27;8981.33079;-3.05887722
2018-04-28;9341.824685;4.013813798
2018-04-29;9396.99763;0.590601375
2018-04-30;9228.726484;-1.790690524
2018-05-01;9072.168757;-1.696417447
2018-05-02;9204.127641;1.454546169
2018-05-03;9750.700146;5.938341222
2018-05-04;9696.64291;-0.554393383
2018-05-05;9795.925772;1.02388902
2018-05-06;9595.086819;-2.050229425
2018-05-07;9339.510847;-2.66361292
2018-05-08;9212.369635;-1.361326246
2018-05-09;9293.042274;0.875699109
2018-05-10;9037.530509;-2.749495342
2018-05-11;8419.758587;-6.83562751
2018-05-12;8485.775267;0.784068554
2018-05-13;8695.833094;2.475411149
2018-05-14;8671.074175;-0.284721645
2018-05-15;8488.463421;-2.105976142
2018-05-16;8327.756201;-1.89324277
2018-05-17;8050.516239;-3.329107569
2018-05-18;8233.086455;2.267807561
2018-05-19;8229.482936;-0.043768757
2018-05-20;8511.44883;3.426289315
2018-05-21;8398.623127;-1.325575774
2018-05-22;8007.526532;-4.65667513
2018-05-23;7520.867679;-6.077517833
2018-05-24;7575.624486;0.728065021
2018-05-25;7425.375674;-1.983319155
2018-05-26;7326.303186;-1.334242096
2018-05-27;7338.193044;0.162290007
2018-05-28;7110.823882;-3.098435288
2018-05-29;7453.633725;4.820958149
2018-05-30;7374.669049;-1.05941181
2018-05-31;7478.741867;1.411220182
2018-06-01;7519.835737;0.549475714
2018-06-02;7637.448253;1.564030384
2018-06-03;7702.157933;0.847268327
2018-06-04;7486.6532;-2.797978636
2018-06-05;7611.149853;1.662914654
2018-06-06;7650.775807;0.520630328
2018-06-07;7665.947896;0.198307852
2018-06-08;7622.60233;-0.565429959
2018-06-09;7556.171698;-0.871495449
2018-06-10;6744.735801;-10.73871703
2018-06-11;6849.452687;1.552572101
2018-06-12;6526.69968;-4.71209923
2018-06-13;6306.513168;-3.373627144
2018-06-14;6629.770124;5.125763596
2018-06-15;6399.674046;-3.47064941
2018-06-16;6495.315309;1.494470844
2018-06-17;6450.693973;-0.686977217
2018-06-18;6703.81259;3.923897459
